SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,ClosingPrice,factor,Rate,TradeQuantity,SettleQuantity,TradeMarketValue,SettleMarketValue,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL,YTDUnrealizedPL,YTDRealizedPL,YTDCouponInterest,YTDFundingInterest,YTDTotalPL,RATING,Margin Requirements
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,652376DQ4,,NEWPORT TENN ELEC SYS REV BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.6,58.3332,0.0,-191.2668,BBB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,655867UA5,,NORFOLK VA GO CAP IMPT AND REF BDS  A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,13.8889,0.0,277.8889,AA-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,660160LA8,,NORTH JERSEY DIST WTR SUPPLY C REV BDS                  2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.7777,0.0,55.2777,A+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,662903PX5,,NORTH TEX MUN WTR DIST TEX WTR REF AND IMPT BDS         2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,6.9444,0.0,-52.0556,BB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,663498HP1,,NORTHAMPTON BORO PA MUN AUTH W REV BDS                  2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8991.5,285.8336,0.0,-8705.6664,BB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,675158QA0,,OCEAN VIEW CALIF SCH DIST ORAN GO BDS                   A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.2,31.9444,0.0,-69.2556,BBB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,675158QB8,,OCEAN VIEW CALIF SCH DIST ORAN GO BDS                   A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.7777,0.0,40.7777,BBB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,677522F90,,OHIO ST HIGHER ED GO BDS         2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758.2,195.8334,0.0,-562.3666,BB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,677522HU1,,OHIO ST COMMON SCHS GO REF BDS   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.7,9.7222,0.0,150.4222,BB+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,677522J62,,OHIO ST COM SCH GO BDS           2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-305.1,179.1667,0.0,-125.9333,BBB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,677522Y40,,OHIO ST NAT RES GO BDS           X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.5,187.4998,0.0,488.9998,CCC+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,677561LT7,,OHIO ST HOSP FAC REV REF BDS                  2021B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.5,76.3886,0.0,32.8886,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,67765QGL4,,OHIO ST WTR DEV AUTH REV DRINKING WTR ASSISTANCE  2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.5,48.6112,0.0,423.1112,A+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,67765QHE9,,OHIO ST WTR DEV AUTH REV FRESH BDS                2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.5,52.0833,0.0,549.5833,BBB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,684545YZ3,,ORANGE CNTY FLA TOURIST DEV TA REF REV BDS              2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357.5,69.4445,0.0,-288.0555,AAA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,684554ET1,,ORANGE CNTY FLA WTR & WASTEWTR REV BDS                  2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4925.6,193.3339,0.0,-4732.2661,CCC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,685634BE6,,ORCHARD PARK FIRE DIST N Y ORC VAR PURP BDS             2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,140.0,0.0,228.0,B+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,696499DU3,,PALM BEACH CNTY FLA ARPT SYS R REV REF BDS              2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.5,61.1111,0.0,517.6111,BBB+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,702274BW0,,PASADENA CALIF PUB FING AUTH L REF BDS                  2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2868.0,305.5558,0.0,-2562.4442,B+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,702282NW0,,PASADENA CALIF UNI SCH DIST GO BDS                   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-393.6,146.6665,0.0,-246.9335,A+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,702725RS3,,PASSAIC CNTY N J GO BDS                   2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-640.0,49.9999,0.0,-590.0001,BB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,702755DM8,,PASSAIC CNTY N J IMPT AUTH CNT BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5,0.0,0.0,194.5,B-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,702826KX5,,PASSAIC VALLEY N J SEW COMMRS SWR SYS BDS              J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.2,15.8333,0.0,430.0333,CC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,70914PE24,,PENNSYLVANIA ST GO BDS                   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.3,38.1945,0.0,-20.1055,D,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,70914PE40,,PENNSYLVANIA ST GO BDS                   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.3,50.6941,0.0,310.9941,A-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,70914PVX7,,PENNSYLVANIA ST GO BDS                   FIRST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.75,38.8891,0.0,-229.8609,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,70917S6P3,,PENNSYLVANIA ST HIGHER EDL FAC BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190.5,41.6666,0.0,-148.8334,CC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,70917TBX8,,PENNSYLVANIA ST HIGHER EDL FAC REF BDS                  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-591.0,13.8888,0.0,-577.1112,AA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,709224BJ7,,PENNSYLVANIA ST TPK COMMN TPK SUB SPL REV BDS          B-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.8333,0.0,67.8333,A-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,709224GC7,,PENNSYLVANIA ST TPK COMMN TPK SUB BDS                  A-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,48.611,0.0,165.111,B-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,709224HN2,,PENNSYLVANIA ST TPK COMMN TPK REV BDS                  A-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.85,63.1944,0.0,6.3444,A,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,709224PF0,,PENNSYLVANIA ST TPK COMMN TPK SUB REF BDS              SECON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,77.7777,0.0,99.7777,AA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,709235XB6,,PENNSYLVANIA ST UNIV REF BDS                  A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,72.9168,0.0,123.9168,B,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,71783MBQ7,,PHILADELPHIA PA GAS WKS REV BDS                      SIXTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.65,29.8611,0.0,556.5111,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W2B9,,PORT AUTH N Y & N J CONSOLIDATED BDS         TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.5,27.7779,0.0,250.2779,BBB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W2C7,,PORT AUTH N Y & N J CONS BDS                 TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,4.4444,0.0,62.2444,AA-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W2Y9,,PORT AUTH N Y & N J CONS BDS                 TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.3,50.6944,0.0,884.9944,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W4G6,,PORT AUTH N Y & N J CONSOLIDATED BDS         TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,6.9444,0.0,125.9444,B,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W4K7,,PORT AUTH N Y & N J CONSOLIDATED BDS         TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,31.25,AAA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W4S0,,PORT AUTH N Y & N J CONSOLIDATED BDS         TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.7,17.3611,0.0,1497.0611,BB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W6K5,,PORT AUTH N Y & N J CONSOLIDATED BDS         222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.95,0.0,0.0,543.95,BBB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358W6P4,,PORT AUTH N Y & N J CONSOLIDATED BDS         222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,22.2222,0.0,189.2222,AA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WE42,,PORT AUTH N Y & N J CONSOLIDATED BDS         198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,6.9444,0.0,149.4444,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WGC2,,PORT AUTH N Y & N J CONSOLIDATED BDS         171ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,16.6667,0.0,206.6667,AAA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WJT2,,PORT AUTH N Y & N J CONSOLIDATED BDS         175TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.65,21.6667,0.0,498.3167,B,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WJU9,,PORT AUTH N Y & N J CONSOLIDATED BDS         175TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.5,4.1667,0.0,246.6667,A-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WML5,,PORT AUTH N Y & N J CONSOLIDATED BDS         177TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377.4,26.6667,0.0,-350.7333,B+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WQ23,,PORT AUTH N Y & N J CONSOLIDATED BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1530.75,177.0833,0.0,-1353.6667,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WST2,,PORT AUTH N Y & N J CONSOLIDATED BDS         184TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.7777,0.0,54.7777,CCC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WSV7,,PORT AUTH N Y & N J CONSOLIDATED BDS         184TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,55.5556,0.0,416.5556,CCC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WSZ8,,PORT AUTH N Y & N J CONSOLIDATED BDS         184TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-407.5,361.1112,0.0,-46.3888,AA-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WTB0,,PORT AUTH N Y & N J CONSOLIDATED BDS         184TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.5,6.9444,0.0,-13.5556,CCC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WTC8,,PORT AUTH N Y & N J CONSOLIDATED BDS         184TH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.7778,0.0,36.7778,A+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WW75,,PORT AUTH N Y & N J CONS BDS                 TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,112.0,AA+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WWN0,,PORT AUTH N Y & N J CONSOLIDATED BDS         189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.1,23.6111,0.0,149.7111,AA-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358WX25,,PORT AUTH N Y & N J CONS BDS                 TWO H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,49.9999,0.0,7.9999,CC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358XBG6,,PORT AUTH N Y & N J CONSOLIDATED BDS         224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5,16.6667,0.0,286.1667,CCC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,73358XGD8,,PORT AUTH N Y & N J CONSOLIDATED BDS         233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,149.0,BB+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,737050N91,,PORTSMOUTH N H GO CAP IMPT LN BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,133.3333,0.0,553.3333,CC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,741702AM6,,PRINCE GEORGES CNTY MD GO CONSOLIDATED PUB IMPT 2022A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,48.6112,0.0,419.6112,CCC+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,748508C48,,QUINCY MASS GO MUN PURP LN BDS       2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,6.9444,0.0,1.4444,CCC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,751073LX3,,RALEIGH-DURHAM N C ARPT AUTH A REF BDS                  2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-456.0,50.0001,0.0,-405.9999,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,751091SG5,,RALEIGH N C GO REF BDS               2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.5,69.4444,0.0,43.9444,BB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,766243XM6,,RIDGEWOOD N J GO IMPT WTR UTIL BDS     2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.0,41.6666,0.0,-201.3334,AA+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,766260LP6,,RIDGEWOOD N J BRD ED REF SCH ENERGY SAVINGS B 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.45,22.9167,0.0,262.3667,B,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,774764BS2,,ROCKY POINT N Y FIRE DIST BDS                      2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,178.3332,0.0,1116.3332,B+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,778102U68,,ROSEVILLE MINN INDPT SCH DIST GO SCH BLDG BDS          2018A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,124.9999,0.0,874.9999,BBB+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,783186TC3,,RUTGERS ST UNIV N J GO REF BDS               2016M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.25,166.667,0.0,286.917,BBB+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,785840JG5,,SACRAMENTO CALIF AREA FLOOD CT CONSOLIDATED CAP ASSMNT  2016A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13.8889,0.0,86.8889,C,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,792716BC5,,ST MARYS PA AREA WTR AUTH WTR WTR REV BDS              2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091.25,220.8334,0.0,-870.4166,BB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,797646P26,,SAN FRANCISCO CALIF CITY & CNT GO BDS                   2016D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.5,12.5001,0.0,-89.9999,BB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,79765DL24,,SAN FRANCISCO CALIF CITY & CNT COPS                     2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-318.0,46.6668,0.0,-271.3332,CCC-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,797661ZK4,,SAN FRANCISCO CALIF BAY AREA R ELECTION 2016 GO BDS     2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.6,60.0,0.0,603.6,B,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,802498VE2,,SANTA MONICA-MALIBU UNI SCH DI ELCETION OF 2012 GO BDS  E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.4,37.7778,0.0,228.1778,BB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,803321NL8,,SARASOTA CNTY FLA UTIL SYS REV REV REF BDS              2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1484.05,347.222,0.0,-1136.828,BBB+,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,803332AV7,,SARASOTA FLA CAP IMPT REV BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,16.6667,0.0,58.1667,BBB,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,805805NC8,,SAYREVILLE N J SCH DIST REF SCH BDS              2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,58.3336,0.0,215.8336,B-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,810489SL9,,SCOTTSDALE ARIZ MUN PPTY CORP REF BDS                  2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,83.3332,0.0,129.0832,AA,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,819649ZT4,,SHARON MASS GO MUN PURP LN BDS       2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,58.3332,0.0,398.3332,BB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,834665AH4,,SOMERSET CNTY N J GO COLLEGE IMPT BDS      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.0,41.6666,0.0,-127.3334,CC,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,8412056W2,,SOUTHAMPTON TOWN N Y PUB IMPT BDS             2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.8,0.0,0.0,202.8,BBB-,0.0
8/21/2023,66TX99JS,TX58,USD,Municipal Bonds,,841350LQ2,,SOUTHEAST DELCO SCH DIST PA GO BDS                   2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.5,0.0,72.5,A-,0.0
